"number","year","vom","latitude","longitude","sd","chu","silk_chu","total_chu","silking_date","Mean_PP_Month_1","Mean_PP_Month_2","Mean_PP_Month_3","Mean_PP_Month_4","Mean_PP_Month_5","Mean_PP_Month_6","Mean_PP_Month_7","Mean_Rad_Month_1","Mean_Rad_Month_2","Mean_Rad_Month_3","Mean_Rad_Month_4","Mean_Rad_Month_5","Mean_Rad_Month_6","Mean_Rad_Month_7","Mean_SWE_Month_1","Mean_SWE_Month_2","Mean_SWE_Month_3","Mean_SWE_Month_4","Mean_SWE_Month_5","Mean_VPD_Month_1","Mean_VPD_Month_2","Mean_VPD_Month_3","Mean_VPD_Month_4","Mean_VPD_Month_5","Mean_VPD_Month_6","Mean_VPD_Month_7","Mean_Tmean_Month_1","Mean_Tmean_Month_2","Mean_Tmean_Month_3","Mean_Tmean_Month_4","Mean_Tmean_Month_5","Mean_Tmean_Month_6","Mean_Tmean_Month_7","Sum_EPE_i_Month_1","Sum_EPE_i_Month_2","Sum_EPE_i_Month_3","Sum_EPE_i_Month_4","Sum_EPE_i_Month_5","Sum_EPE_i_Month_6","Sum_EPE_i_Month_7","Sum_ETE_i_Month_1","Sum_ETE_i_Month_2","Sum_ETE_i_Month_3","Sum_ETE_i_Month_4","Sum_ETE_i_Month_5","Sum_ETE_i_Month_6","Sum_ETE_i_Month_7"
1630,2020,0.1,42.354711,-82.270686,2020-06-03,3250,1867.33459113817,3376.9245744,2020-08-10,3.19387096774194,1.09862068965517,2.86741935483871,1.78133333333333,2.71322580645161,2.075,2.75354838709677,5.38301725859032,9.11601499831034,12.7714929818935,18.42572568563,20.4637811197323,22.3651997455867,19.9434945799258,2.19354838709677,0.0837931034482759,0,0,0,0.522422258064516,0.447914137931034,0.61400064516129,0.690188,1.12887322580645,1.67997566666667,2.19233225806452,0.24258064516129,-1.42793103448276,3.81774193548387,6.06466666666667,12.7645161290323,20.2188333333333,24.3159677419355,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1631,2020,0.57,42.367281,-82.168156,2020-05-05,3150,1690,3771.1614366,2020-07-20,3.22129032258065,1.05620689655172,2.89387096774194,1.75733333333333,2.5958064516129,2.04066666666667,2.47096774193548,5.31543296948065,9.08944794451379,12.7279677139452,18.3924686924767,20.605541927629,22.09303037143,20.0024857803806,2.0758064516129,0.0806896551724138,0,0,0,0.523936451612903,0.448176896551724,0.61397,0.68822,1.12307064516129,1.67746733333333,2.16848580645161,0.229516129032258,-1.47879310344828,3.73677419354839,5.943,12.6329032258065,20.0518333333333,24.1701612903226,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1632,2020,0.1,42.367757,-82.189867,2020-05-23,3250,1867.33459113817,3611.5210236,2020-08-01,3.22161290322581,1.06137931034483,2.89129032258065,1.758,2.62161290322581,2.05733333333333,2.50677419354839,5.32167437303871,9.0960692717931,12.7428502394355,18.39722938942,20.6126358063226,22.1049551966,19.9974992895839,2.10483870967742,0.0817241379310345,0,0,0,0.523514838709677,0.447834482758621,0.613664838709677,0.688170333333333,1.12380935483871,1.67855566666667,2.17033161290323,0.226290322580645,-1.47775862068966,3.75096774193548,5.96,12.655,20.0766666666667,24.1824193548387,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1633,2020,0.1,42.276006,-82.204337,2020-05-30,3150,1809.87814218008,3461.43672,2020-08-05,3.22483870967742,1.13655172413793,2.85516129032258,1.93966666666667,2.43516129032258,2.38733333333333,2.51838709677419,5.29827358222258,8.94770581985517,12.6671039318258,18.16573633558,20.3679616325161,22.2139476700367,19.7441050630484,2.31129032258065,0.0941379310344828,0,0,0,0.527767741935484,0.453201724137931,0.620911612903226,0.698895,1.12959096774194,1.69027166666667,2.22193935483871,0.268225806451613,-1.4051724137931,3.73548387096774,5.99,12.5935483870968,20.031,24.2346774193548,1,0,0,0,1,1,1,0,0,0,0,0,0,12
1634,2020,0.12,42.21438,-82.407976,2020-05-27,3000,1723.69346874293,3571.5183852,2020-07-29,3.05290322580645,1.22068965517241,3.03225806451613,2.07666666666667,2.54967741935484,2.94533333333333,2.63612903225806,5.48128231494516,9.06448266823448,12.6246921733742,18.0898098592167,20.551790634329,22.2236551882633,19.5689578377161,2.15516129032258,0.118965517241379,0,0,0,0.523405483870968,0.453510689655172,0.622253548387097,0.706810333333333,1.14557967741935,1.72596633333333,2.27190419354839,0.238064516129032,-1.30172413793103,3.87290322580645,6.25416666666667,12.8335483870968,20.3568333333333,24.4898387096774,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1635,2020,4.07,42.346876,-82.324513,2020-05-27,3175,1824.2422544196,3533.8031466,2020-08-02,3.22935483870968,1.15413793103448,2.88290322580645,1.84733333333333,2.76548387096774,2.25266666666667,2.74612903225806,5.35529115736129,9.1372823145,12.8900782613677,18.4420272366333,20.4617445312258,22.38286521703,19.9107472420194,2.56032258064516,0.0868965517241379,0.13,0,0,0.520821612903226,0.447061034482759,0.613986774193548,0.691631,1.13386774193548,1.689733,2.20727258064516,0.233870967741935,-1.41189655172414,3.86483870967742,6.13333333333333,12.8396774193548,20.3095,24.3838709677419,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1636,2020,0.4,42.394131,-82.026962,2020-05-30,2900,1666.23701978483,3397.9382382,2020-08-01,3.14870967741936,1.01655172413793,2.92032258064516,1.83366666666667,2.54903225806452,1.80833333333333,2.19451612903226,5.27366629195806,8.93366245186207,12.6731635691839,18.1378168798933,20.5833416948419,22.1115345168267,20.1351616490903,1.61516129032258,0.0837931034482759,0.0851612903225806,0,0,0.524170967741936,0.445918275862069,0.61282064516129,0.684719,1.12040612903226,1.65774766666667,2.11638290322581,0.179193548387097,-1.58034482758621,3.67161290322581,5.78616666666667,12.5012903225806,19.8301666666667,23.9235483870968,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1637,2020,0.3,42.364287,-82.184557,2020-05-22,3250,1867.33459113817,3628.2936486,2020-07-31,3.22161290322581,1.06137931034483,2.89129032258065,1.758,2.62161290322581,2.05733333333333,2.50677419354839,5.32167437303871,9.0960692717931,12.7428502394355,18.39722938942,20.6126358063226,22.1049551966,19.9974992895839,2.10483870967742,0.0817241379310345,0,0,0,0.523514838709677,0.447834482758621,0.613664838709677,0.688170333333333,1.12380935483871,1.67855566666667,2.17033161290323,0.226290322580645,-1.47775862068966,3.75096774193548,5.96,12.655,20.0766666666667,24.1824193548387,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1638,2020,0.98,42.368213,-81.928741,2020-05-04,3325,1910.42692785675,3729.4986066,2020-07-28,3.08548387096774,1.01758620689655,3.00645161290323,1.95633333333333,2.41193548387097,1.71633333333333,2.08451612903226,5.31250267043871,8.97844214924828,12.6963984641,17.98285587204,20.5429350653161,22.0671234705167,20.3490723399903,1.45387096774194,0.0920689655172414,0,0,0,0.525487096774194,0.446375172413793,0.615893870967742,0.687930666666667,1.12521870967742,1.652989,2.09599387096774,0.185483870967742,-1.5901724137931,3.7,5.75066666666667,12.471935483871,19.7295,23.8404838709677,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1639,2020,0.1,42.273237,-82.116295,2020-05-12,3150,1809.87814218008,3764.9848008,2020-07-25,3.30838709677419,1.14379310344828,3.16129032258065,1.94033333333333,2.34483870967742,2.218,2.29225806451613,5.24889475445161,8.87564565212069,12.5027337504484,17.9573453030433,20.4936585463065,21.9642516892967,20.0099472151387,2.21774193548387,0.0993103448275862,0,0,0,0.529312903225806,0.452946896551724,0.622114516129032,0.699014333333333,1.13553806451613,1.69361733333333,2.1879935483871,0.281774193548387,-1.42965517241379,3.74322580645161,5.93583333333333,12.5533870967742,19.9363333333333,24.1338709677419,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1640,2020,1.73,42.326367,-82.155242,2020-05-13,2550,1465.13944843149,3757.293222,2020-07-14,3.25032258064516,1.07551724137931,2.9941935483871,1.807,2.47354838709677,2.10933333333333,2.41,5.25679334795484,9.08278179114483,12.6655802789806,18.36392549071,20.5658996161742,22.0146962250233,19.9890996989903,2.19548387096774,0.0827586206896552,0,0,0,0.526792903225806,0.451255862068966,0.617996774193548,0.694138,1.12777129032258,1.68582133333333,2.18165129032258,0.269193548387097,-1.43189655172414,3.74032258064516,5.95716666666667,12.6072580645161,20.0188333333333,24.1901612903226,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1641,2020,0.65,42.2788344,-82.5415398,2020-05-13,3100,1781.14991770103,3801.0409074,2020-07-23,3.43387096774194,1.19896551724138,2.8741935483871,1.86166666666667,2.56387096774194,2.794,2.82322580645161,5.41888275549355,9.40582123773793,12.9805704319452,18.3237238725533,20.624557074329,22.4685091373533,19.7621916749839,2.26193548387097,0.147931034482759,0.177741935483871,0,0,0.515112580645161,0.445058620689655,0.615522580645161,0.699207,1.14287483870968,1.68948333333333,2.24074580645161,0.189032258064516,-1.33689655172414,4.03322580645161,6.4075,13.1088709677419,20.6623333333333,24.6411290322581,1,0,0,0,0,1,2,0,0,0,0,0,0,14
1642,2020,0.9,42.202392,-82.256795,2020-05-26,3150,1809.87814218008,3588.3177234,2020-08-01,3.03032258064516,1.14068965517241,3.01806451612903,2.129,2.32032258064516,2.781,2.48741935483871,5.40754065996452,8.98014356125517,12.5978766041742,17.8173458584433,20.4883682529452,22.1030416237,19.6878082570581,1.92709677419355,0.110689655172414,0,0,0,0.528865806451613,0.456755172413793,0.624436774193548,0.706679,1.13647516129032,1.71530266666667,2.25703064516129,0.261612903225806,-1.35465517241379,3.71451612903226,6.05066666666667,12.5641935483871,20.0483333333333,24.2991935483871,1,0,0,0,1,1,0,0,0,0,0,0,0,12
1643,2020,1.71,42.127186,-82.440466,2020-05-29,2550,1465.13944843149,3535.301514,2020-07-22,3.36806451612903,1.26896551724138,3.20516129032258,2.13633333333333,2.4558064516129,3.05966666666667,2.26290322580645,5.41134147505484,8.9023241984069,12.5767886547323,17.9636781173067,20.5194106786387,22.0750569251833,19.5183149196161,2.31258064516129,0.139655172413793,0,0,0,0.526184516129032,0.458815172413793,0.627573225806452,0.715596,1.15207193548387,1.74756633333333,2.29700064516129,0.26258064516129,-1.22206896551724,3.86806451612903,6.30883333333333,12.7935483870968,20.3356666666667,24.5137096774194,1,0,0,0,0,1,0,0,0,0,0,0,0,12
1644,2020,0.45,42.544211,-81.713969,2020-05-20,3000,1723.69346874293,3531.2790612,2020-07-27,3.52451612903226,1.08862068965517,3.47129032258065,2.18066666666667,2.41677419354839,1.594,2.94387096774194,5.20846978788387,9.02131459447931,12.7908620261129,17.46436246433,20.6917223160258,22.5595251903433,20.4322866266,1.76806451612903,0.166551724137931,0.159354838709677,0,0,0.510909032258064,0.432298620689655,0.600319032258064,0.675421666666667,1.11443903225806,1.6171,2.02898483870968,-0.129677419354839,-1.90879310344828,3.58870967741935,5.6455,12.4122580645161,19.5891666666667,23.538064516129,1,0,1,0,0,0,1,0,0,0,0,0,0,12
1645,2020,0.72,42.639645,-81.65267,2020-05-05,NA,NA,3616.728138,NA,3.71161290322581,1.12344827586207,3.00612903225806,1.99933333333333,2.27387096774194,1.79966666666667,4.98935483870968,5.23684790436129,9.41574403889655,13.0697266783581,17.76414326056,20.9832177209452,22.3860105733067,19.9164216469,7.13677419354839,1.00241379310345,0.311612903225806,0,0,0.504156774193548,0.426373448275862,0.594392903225807,0.672574666666667,1.09814129032258,1.589294,2.01397483870968,-0.232741935483871,-2.00758620689655,3.59516129032258,5.704,12.4445161290323,19.6238333333333,23.5108064516129,1,0,1,0,0,0,1,0,0,0,0,0,0,12
1646,2020,0.1,42.2149943,-82.5217682,2020-05-11,3100,1781.14991770103,3823.320486,2020-07-23,3.36,1.25413793103448,3.08290322580645,1.96833333333333,2.60258064516129,3.23,2.66483870967742,5.45645503096774,9.17930658042759,12.6957940521161,18.20646702253,20.5752922720258,22.1865227742967,19.5050996095387,2.3241935483871,0.141379310344828,0,0,0,0.519142903225806,0.451036206896552,0.621527096774194,0.708219,1.15131064516129,1.72712333333333,2.28063612903226,0.208548387096774,-1.27258620689655,3.99693548387097,6.40766666666667,13.0220967741935,20.5833333333333,24.6301612903226,1,0,0,0,0,1,1,0,0,0,0,0,0,13
1647,2020,0.38,42.10256,-82.487624,2020-05-08,3300,1896.06281561722,3847.2237306,2020-07-27,2.99161290322581,1.25206896551724,3.15548387096774,2.17366666666667,2.57838709677419,2.96,2.16483870967742,5.50281147999355,8.96794729732759,12.6007846397355,17.5687389464733,20.5216742468774,22.0408567979633,19.3264091794129,2.35032258064516,0.152758620689655,0,0,0,0.526304838709677,0.460546896551724,0.629307741935484,0.719693333333333,1.1566364516129,1.760114,2.30796935483871,0.281290322580645,-1.15948275862069,3.92096774193548,6.40083333333333,12.8624193548387,20.4208333333333,24.5891935483871,1,0,0,0,0,1,0,0,0,0,0,0,0,12
1648,2020,0.3,42.543529,-81.755585,2020-05-12,3125,1795.51402994055,3616.6246698,2020-07-26,3.52774193548387,1.05655172413793,3.37193548387097,2.10233333333333,2.37322580645161,1.80033333333333,2.64064516129032,5.12434272297419,9.09115380903793,12.6972958075871,17.7038897432367,20.6615167392419,22.4457729111333,20.4367566070194,1.72387096774194,0.157586206896552,0.154838709677419,0,0,0.510245806451613,0.431849655172414,0.599084516129032,0.672582,1.11202387096774,1.614532,2.02884709677419,-0.156129032258064,-1.93293103448276,3.55967741935484,5.609,12.391935483871,19.5811666666667,23.5229032258065,1,0,1,0,0,0,1,0,0,0,0,0,0,12
1649,2020,0.18,42.032094,-82.554039,2020-05-06,3400,1953.51926457532,3888.7855128,2020-07-27,2.89096774193548,1.16655172413793,3.13096774193548,2.32733333333333,2.74225806451613,2.61533333333333,1.7441935483871,5.52401136792258,8.99087888001034,12.6344474984871,17.5393340005433,20.363715035529,21.9746470737267,19.4694202578065,2.5758064516129,0.193103448275862,0,0,0,0.527303548387097,0.463899655172414,0.632777096774194,0.727356666666667,1.16649193548387,1.77917866666667,2.32100451612903,0.337096774193548,-1.0348275862069,4.0358064516129,6.573,12.9898387096774,20.5628333333333,24.7120967741935,1,0,1,0,0,1,0,0,0,0,0,0,0,12
1650,2020,0.1,42.545853,-82.050481,2020-05-02,3175,1824.2422544196,3718.1028552,2020-07-25,3.17483870967742,0.963103448275862,2.65225806451613,1.71866666666667,2.67516129032258,2.081,1.81451612903226,5.19752141692581,9.0705282496931,13.0821451332484,18.4773256413533,20.7303167747742,22.4354883341067,20.2675978709032,1.68258064516129,0.118275862068966,0.126129032258065,0,0,0.515519032258065,0.436476896551724,0.599383548387097,0.666603666666667,1.10428580645161,1.6337,2.07493677419355,0.062258064516129,-1.72724137931034,3.66806451612903,5.763,12.5714516129032,19.8961666666667,23.8204838709677,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1651,2020,0.92,42.438049,-81.976601,2020-05-07,3150,1809.87814218008,3711.3218766,2020-07-25,3.07645161290323,0.985862068965517,2.8341935483871,1.79933333333333,2.54709677419355,1.78766666666667,2.09451612903226,5.31213485003548,9.04188933423104,12.8295954922968,18.1171610582333,20.6393260849839,22.1439832232,20.2923364617387,1.46258064516129,0.121034482758621,0.0867741935483871,0,0,0.523294193548387,0.444378620689655,0.609496129032258,0.680267666666667,1.11422129032258,1.646442,2.09470548387097,0.162903225806452,-1.61568965517241,3.645,5.74566666666667,12.4843548387097,19.7993333333333,23.8525806451613,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1652,2020,0.1,42.70236,-81.490482,2020-05-26,3000,1723.69346874293,3338.7510558,2020-08-01,3.98322580645161,1.26379310344828,3.46290322580645,2.19466666666667,2.21935483870968,1.768,5.51806451612903,5.26480680320968,9.75590367318276,12.9680562971065,17.6390847618733,20.8598543857129,22.4324449298033,19.6267915341097,9.52548387096774,7.15827586206897,0.792258064516129,0,0,0.496214193548387,0.41926,0.588667419354839,0.667607333333333,1.09687483870968,1.57404433333333,1.99011838709677,-0.424032258064516,-2.20551724137931,3.53048387096774,5.65733333333333,12.393064516129,19.5536666666667,23.4009677419355,1,0,1,0,0,0,1,0,0,0,0,0,0,12
1653,2020,0.25,42.453212,-81.995451,2020-04-28,2710,1557.06976676445,3779.8387368,2020-07-14,3.09838709677419,0.987586206896552,2.82354838709677,1.796,2.58032258064516,1.81466666666667,2.07193548387097,5.2471490726129,9.05179282245517,12.8549573799645,18.1373838977167,20.4968577207548,22.17317728315,20.3001854934355,1.49903225806452,0.122758620689655,0.0861290322580645,0,0,0.522068709677419,0.443183103448276,0.608007741935484,0.677966666666667,1.11307096774194,1.64509033333333,2.09228419354839,0.140322580645161,-1.63931034482759,3.63677419354839,5.73316666666667,12.4846774193548,19.8035,23.84,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1654,2020,1.23,43.668446,-81.386526,NA,2825,1623.14468306626,3255.9228348,2020-07-24,3.85387096774194,1.64413793103448,2.66516129032258,1.359,1.43290322580645,2.76433333333333,2.39193548387097,5.42069372271613,9.41632609802069,13.8777781972161,18.7065479790967,21.2362392496516,23.00850309774,20.0451066708484,7.01354838709677,13.2003448275862,7.35967741935484,0,0,0.427663225806452,0.362466896551724,0.516843870967742,0.597472666666667,0.979168064516129,1.35323066666667,1.81145774193548,-2.37161290322581,-4.23706896551724,1.77451612903226,4.42333333333333,11.0937096774194,18.3498333333333,22.045,2,0,0,0,0,2,0,0,0,0,0,1,1,7
1655,2020,1.58,43.850474,-81.252215,2020-05-27,2825,1623.14468306626,2944.0027044,2020-08-03,4.02451612903226,2.0948275862069,2.59483870967742,1.571,1.63838709677419,2.849,2.3641935483871,5.28924054714839,8.91954873264138,14.3709327459,18.3237997008333,21.0057273613839,22.9073229466367,19.8500025686581,8.82548387096774,21.7637931034483,20.7703225806452,0.063,0,0.419197096774194,0.357472413793103,0.508487419354839,0.596307666666667,0.989854193548387,1.35836266666667,1.81105,-2.60516129032258,-4.46706896551724,1.50064516129032,4.29366666666667,10.9248387096774,18.033,21.6866129032258,2,0,0,0,0,2,0,0,0,0,0,0,1,5
1656,2020,2.23,42.847726,-81.131619,2020-05-25,3050,1752.42169322198,3286.5890478,2020-08-02,4.12870967741936,1.18172413793103,2.89032258064516,2.90433333333333,1.96354838709677,1.57266666666667,2.89322580645161,5.32622728993871,9.91355626858276,13.4207962342806,17.5467819751833,21.1423446869968,22.5943011375,20.0016937057645,7.54258064516129,5.97275862068966,0.358387096774194,0,0,0.478023548387097,0.403033793103448,0.576287741935484,0.655100666666667,1.07265548387097,1.51841866666667,1.90505774193548,-0.830967741935484,-2.64827586206897,3.39725806451613,5.623,12.3117741935484,19.4865,23.3112903225806,1,0,1,0,0,0,1,0,0,0,0,1,1,12
1657,2020,4.58,42.55278,-82.14773,2020-05-22,3050,1752.42169322198,3556.0484964,2020-07-28,3.10612903225806,0.973448275862069,2.27741935483871,1.70133333333333,2.90645161290323,3.01966666666667,1.83903225806452,5.2808664670129,9.09244814915862,13.1714700380677,18.52154243917,20.7435467781613,22.1052207026933,20.1341684953774,1.81677419354839,0.113103448275862,0.0803225806451613,0,0,0.514703548387097,0.436113103448276,0.598691935483871,0.661839,1.0993764516129,1.64780933333333,2.1312135483871,0.0870967741935484,-1.68879310344828,3.72741935483871,5.8465,12.6691935483871,20.0221666666667,23.9393548387097,1,0,0,0,0,0,1,0,0,0,0,0,1,12
1658,2020,0.1,43.644749,-80.404391,2020-05-26,3050,1752.42169322198,2964.5246196,2020-08-07,4.97129032258065,1.92137931034483,2.36612903225806,2.37566666666667,1.83032258064516,2.43566666666667,1.75225806451613,5.63220868209355,9.49222349217241,14.471898370029,19.1948091611,21.5221717276452,22.95609022727,20.6534877063097,30.4335483870968,53.51,49.1341935483871,3.838,0,0.394157419354839,0.332869310344828,0.501423225806452,0.587207666666667,0.952706129032258,1.35354433333333,1.7752164516129,-3.17677419354839,-5.10396551724138,1.35967741935484,4.36316666666667,10.9924193548387,18.3445,22.3748387096774,1,0,0,0,0,0,0,0,0,0,0,2,2,10
1659,2020,0.62,43.104621,-81.386623,NA,3050,1752.42169322198,3421.9731618,2020-07-26,4.15451612903226,1.36758620689655,2.67645161290323,2.207,2.10354838709677,2.561,2.9458064516129,5.29323548188387,9.58197300964483,13.3945545946645,18.0726078204933,21.1354597749806,22.6099473197267,19.9568774064387,6.97903225806452,10.2941379310345,1.82,0,0,0.457246774193548,0.385333448275862,0.551702903225807,0.627948,1.04263225806452,1.47471433333333,1.90806,-1.51096774193548,-3.37241379310345,2.87854838709677,5.18983333333333,11.9361290322581,19.1888333333333,22.9629032258065,1,0,0,0,0,0,1,0,0,0,0,2,3,12
1660,2020,0.98,42.454101,-81.880109,NA,3050,1752.42169322198,3731.6727744,2020-07-22,3.22032258064516,1.01862068965517,3.00516129032258,1.939,2.39354838709677,1.72266666666667,2.10064516129032,5.22877315074839,8.9644147143,12.8636989784,17.9736681939433,20.6607803992516,22.1636233506667,20.529125518329,1.54387096774194,0.138275862068966,0.100645161290323,0,0,0.520179677419355,0.441143103448276,0.608167419354839,0.680326,1.11604322580645,1.63612133333333,2.06115580645161,0.0756451612903225,-1.70413793103448,3.63290322580645,5.689,12.4420967741935,19.6965,23.7238709677419,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1661,2020,4.14,42.295127,-82.417111,2020-05-13,3050,1752.42169322198,3795.8597214,2020-07-22,3.02161290322581,1.11310344827586,2.78935483870968,2.06266666666667,2.76774193548387,2.47,2.91483870967742,5.43364663288387,9.20705323428621,12.9112983451194,17.9117573461267,20.4488748277903,22.36670974117,19.6018599474,2.03225806451613,0.103793103448276,0.157096774193548,0,0,0.520386774193548,0.448526896551724,0.61725935483871,0.698641333333333,1.14129096774194,1.70739833333333,2.24338483870968,0.250483870967742,-1.33603448275862,3.94241935483871,6.27916666666667,12.9508064516129,20.4588333333333,24.5287096774194,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1662,2020,2.33,42.55278,-82.14773,2020-05-22,3275,1881.6987033777,3556.0484964,2020-08-02,3.10612903225806,0.973448275862069,2.27741935483871,1.70133333333333,2.90645161290323,3.01966666666667,1.83903225806452,5.2808664670129,9.09244814915862,13.1714700380677,18.52154243917,20.7435467781613,22.1052207026933,20.1341684953774,1.81677419354839,0.113103448275862,0.0803225806451613,0,0,0.514703548387097,0.436113103448276,0.598691935483871,0.661839,1.0993764516129,1.64780933333333,2.1312135483871,0.0870967741935484,-1.68879310344828,3.72741935483871,5.8465,12.6691935483871,20.0221666666667,23.9393548387097,1,0,0,0,0,0,1,0,0,0,0,0,1,12
1663,2020,2.12,42.454101,-81.880109,NA,3275,1881.6987033777,3731.6727744,2020-07-27,3.22032258064516,1.01862068965517,3.00516129032258,1.939,2.39354838709677,1.72266666666667,2.10064516129032,5.22877315074839,8.9644147143,12.8636989784,17.9736681939433,20.6607803992516,22.1636233506667,20.529125518329,1.54387096774194,0.138275862068966,0.100645161290323,0,0,0.520179677419355,0.441143103448276,0.608167419354839,0.680326,1.11604322580645,1.63612133333333,2.06115580645161,0.0756451612903225,-1.70413793103448,3.63290322580645,5.689,12.4420967741935,19.6965,23.7238709677419,1,0,0,0,0,0,1,0,0,0,0,0,0,12
1664,2020,4.77,42.295127,-82.417111,2020-05-13,3275,1881.6987033777,3795.8597214,2020-07-27,3.02161290322581,1.11310344827586,2.78935483870968,2.06266666666667,2.76774193548387,2.47,2.91483870967742,5.43364663288387,9.20705323428621,12.9112983451194,17.9117573461267,20.4488748277903,22.36670974117,19.6018599474,2.03225806451613,0.103793103448276,0.157096774193548,0,0,0.520386774193548,0.448526896551724,0.61725935483871,0.698641333333333,1.14129096774194,1.70739833333333,2.24338483870968,0.250483870967742,-1.33603448275862,3.94241935483871,6.27916666666667,12.9508064516129,20.4588333333333,24.5287096774194,1,0,0,0,0,1,1,0,0,0,0,0,0,12
1665,2020,0.8,43.668446,-81.386526,NA,2925,1680.60113202436,3255.9228348,2020-07-26,3.85387096774194,1.64413793103448,2.66516129032258,1.359,1.43290322580645,2.76433333333333,2.39193548387097,5.42069372271613,9.41632609802069,13.8777781972161,18.7065479790967,21.2362392496516,23.00850309774,20.0451066708484,7.01354838709677,13.2003448275862,7.35967741935484,0,0,0.427663225806452,0.362466896551724,0.516843870967742,0.597472666666667,0.979168064516129,1.35323066666667,1.81145774193548,-2.37161290322581,-4.23706896551724,1.77451612903226,4.42333333333333,11.0937096774194,18.3498333333333,22.045,2,0,0,0,0,2,0,0,0,0,0,1,1,7
1666,2020,0.1,43.644749,-80.404391,2020-05-26,2925,1680.60113202436,2964.5246196,2020-08-04,4.97129032258065,1.92137931034483,2.36612903225806,2.37566666666667,1.83032258064516,2.43566666666667,1.75225806451613,5.63220868209355,9.49222349217241,14.471898370029,19.1948091611,21.5221717276452,22.95609022727,20.6534877063097,30.4335483870968,53.51,49.1341935483871,3.838,0,0.394157419354839,0.332869310344828,0.501423225806452,0.587207666666667,0.952706129032258,1.35354433333333,1.7752164516129,-3.17677419354839,-5.10396551724138,1.35967741935484,4.36316666666667,10.9924193548387,18.3445,22.3748387096774,1,0,0,0,0,0,0,0,0,0,0,2,2,10
1667,2020,0.58,43.104621,-81.386623,NA,2925,1680.60113202436,3421.9731618,2020-07-23,4.15451612903226,1.36758620689655,2.67645161290323,2.207,2.10354838709677,2.561,2.9458064516129,5.29323548188387,9.58197300964483,13.3945545946645,18.0726078204933,21.1354597749806,22.6099473197267,19.9568774064387,6.97903225806452,10.2941379310345,1.82,0,0,0.457246774193548,0.385333448275862,0.551702903225807,0.627948,1.04263225806452,1.47471433333333,1.90806,-1.51096774193548,-3.37241379310345,2.87854838709677,5.18983333333333,11.9361290322581,19.1888333333333,22.9629032258065,1,0,0,0,0,0,1,0,0,0,0,2,3,12
1668,2020,1.04,43.850474,-81.252215,2020-05-27,2925,1680.60113202436,2944.0027044,2020-08-06,4.02451612903226,2.0948275862069,2.59483870967742,1.571,1.63838709677419,2.849,2.3641935483871,5.28924054714839,8.91954873264138,14.3709327459,18.3237997008333,21.0057273613839,22.9073229466367,19.8500025686581,8.82548387096774,21.7637931034483,20.7703225806452,0.063,0,0.419197096774194,0.357472413793103,0.508487419354839,0.596307666666667,0.989854193548387,1.35836266666667,1.81105,-2.60516129032258,-4.46706896551724,1.50064516129032,4.29366666666667,10.9248387096774,18.033,21.6866129032258,2,0,0,0,0,2,0,0,0,0,0,0,1,5
1669,2020,0.81,42.847726,-81.131619,2020-05-25,2950,1694.96524426388,3286.5890478,2020-07-31,4.12870967741936,1.18172413793103,2.89032258064516,2.90433333333333,1.96354838709677,1.57266666666667,2.89322580645161,5.32622728993871,9.91355626858276,13.4207962342806,17.5467819751833,21.1423446869968,22.5943011375,20.0016937057645,7.54258064516129,5.97275862068966,0.358387096774194,0,0,0.478023548387097,0.403033793103448,0.576287741935484,0.655100666666667,1.07265548387097,1.51841866666667,1.90505774193548,-0.830967741935484,-2.64827586206897,3.39725806451613,5.623,12.3117741935484,19.4865,23.3112903225806,1,0,1,0,0,0,1,0,0,0,0,1,1,12
1670,2020,1.05,43.668446,-81.386526,NA,2950,1694.96524426388,3255.9228348,2020-07-26,3.85387096774194,1.64413793103448,2.66516129032258,1.359,1.43290322580645,2.76433333333333,2.39193548387097,5.42069372271613,9.41632609802069,13.8777781972161,18.7065479790967,21.2362392496516,23.00850309774,20.0451066708484,7.01354838709677,13.2003448275862,7.35967741935484,0,0,0.427663225806452,0.362466896551724,0.516843870967742,0.597472666666667,0.979168064516129,1.35323066666667,1.81145774193548,-2.37161290322581,-4.23706896551724,1.77451612903226,4.42333333333333,11.0937096774194,18.3498333333333,22.045,2,0,0,0,0,2,0,0,0,0,0,1,1,7
